account_id,customer_id,account_type,balance,open_date
1333,1224,Savings,4955.29,2021-08-20
1334,472,Savings,17175.99,2024-09-04
1335,204,Loan,-19542.17,2020-07-21
1336,1878,Savings,1907.89,2022-04-21
1337,1309,Loan,-21896.47,2017-09-13
1338,524,Loan,-25391.48,2017-05-08
1339,512,Checking,7196.45,2021-05-26
1340,1780,Checking,3737.88,2022-04-16
1341,611,Credit,11140.97,2015-11-05
1342,976,Loan,-23900.57,2022-12-28
1343,1752,Loan,-5161.38,2016-11-12
1344,1433,Credit,9043.07,2018-08-28
1345,535,Loan,-17691.55,2017-04-10
1346,203,Loan,-1708.37,2022-05-11
1347,684,Checking,12847.6,2021-10-29
1348,1839,Credit,10940.02,2021-07-04
1349,1048,Checking,16417.92,2017-11-22
1350,72,Savings,17263.23,2016-11-16
1351,462,Savings,15790.52,2021-10-20
1352,412,Credit,12440.64,2018-03-01
1353,181,Checking,7686.32,2017-04-17
1354,820,Checking,14521.47,2023-12-22
1355,648,Checking,8189.67,2018-02-19
1356,903,Loan,-35232.5,2020-03-30
1357,821,Credit,6980.42,2023-12-08
1358,466,Savings,9603.72,2020-06-02
1359,5,Checking,2169.84,2017-05-02
1360,143,Checking,2720.15,2023-08-04
1361,1288,Checking,4306.04,2019-04-08
1362,1977,Savings,2172.21,2021-06-07
1363,1233,Savings,3212.25,2020-06-07
1364,346,Credit,18421.97,2021-01-16
1365,1566,Savings,19250.01,2022-09-09
1366,1910,Checking,6078.69,2021-01-17
1367,1689,Checking,12913.37,2022-08-22
1368,1753,Credit,13970.98,2022-03-22
1369,859,Credit,5362.01,2020-02-06
1370,1528,Checking,3538.63,2023-06-19
1371,661,Checking,143.66,2016-05-07
1372,486,Loan,-33666.68,2021-03-09
1373,778,Savings,14525.08,2019-07-30
1374,1537,Loan,-16079.42,2025-02-01
1375,1144,Savings,2230.39,2022-08-15
1376,1805,Checking,9821.46,2020-11-10
1377,183,Loan,-3159.22,2021-05-08
1378,763,Savings,9199.59,2015-07-27
1379,1174,Savings,6019.22,2017-07-22
1380,648,Savings,16099.13,2017-12-13
1381,1472,Savings,4601.82,2015-03-30
1382,898,Loan,-46703.07,2021-06-06
1383,1561,Checking,12883.13,2015-05-23
1384,1450,Loan,-46954.23,2022-12-16
1385,842,Savings,7325.63,2023-12-03
1386,87,Checking,2514.79,2017-07-26
1387,1662,Savings,10131.6,2021-09-02
1388,144,Loan,-8847.29,2023-02-07
1389,357,Savings,6630.04,2024-05-29
1390,634,Credit,12278.3,2021-07-03
1391,805,Savings,9512.05,2017-05-12
1392,1771,Savings,9204.07,2020-08-31
1393,842,Loan,-49702.44,2015-04-30
1394,1587,Savings,13195.48,2022-05-06
1395,1212,Checking,19418.38,2024-01-15
1396,1853,Checking,3142.27,2017-09-17
1397,1078,Checking,1331.99,2023-06-07
1398,892,Checking,315.01,2015-04-25
1399,532,Credit,17373.58,2022-07-15
1400,192,Savings,14975.38,2019-08-16
1401,1278,Checking,19625.12,2016-05-26
1402,1078,Checking,11346.02,2015-06-20
1403,1448,Loan,-39142.4,2016-04-15
1404,310,Savings,7836.84,2019-08-17
1405,912,Loan,-25910.53,2015-08-12
1406,1675,Savings,3471.78,2022-05-03
1407,1379,Loan,-7670.04,2019-03-15
1408,1475,Checking,19029.55,2023-08-09
1409,431,Savings,11166.57,2025-01-25
1410,298,Loan,-7880.69,2017-01-26
1411,1867,Checking,699.97,2025-02-03
1412,1244,Checking,14625.07,2020-12-20
1413,1951,Loan,-22612.46,2017-08-30
1414,236,Loan,-1992.19,2023-01-29
1415,1245,Savings,6557.89,2015-10-16
1416,1285,Loan,-45234.42,2015-04-18
1417,1534,Checking,7313.21,2020-04-08
1418,1037,Credit,15153.5,2022-12-12
1419,1788,Credit,9418.08,2022-02-04
1420,1678,Checking,2818.44,2019-10-14
1421,1845,Loan,-43450.08,2021-02-03
1422,1839,Savings,3255.63,2016-12-04
1423,604,Loan,-18122.07,2021-05-06
1424,767,Savings,8575.71,2020-09-17
1425,1129,Savings,4368.0,2023-02-06
1426,242,Loan,-27273.16,2025-01-25
1427,1503,Loan,-31879.44,2021-10-27
1428,943,Checking,16594.99,2016-03-14
1429,129,Credit,17751.92,2024-09-08
1430,738,Credit,2953.07,2021-12-16
1431,1996,Savings,14338.65,2020-03-05
1432,784,Credit,16835.27,2017-10-31
1433,731,Loan,-19481.13,2015-05-19
1434,123,Loan,-19026.01,2022-07-09
1435,612,Loan,-47727.02,2017-07-11
1436,403,Credit,14155.74,2023-12-21
1437,774,Checking,7185.53,2017-11-29
1438,350,Loan,-48929.9,2020-05-22
1439,892,Savings,3242.34,2024-11-25
1440,93,Savings,6278.82,2017-01-23
1441,1142,Credit,13886.43,2015-06-08
1442,1053,Loan,-5821.23,2024-05-22
1443,1301,Savings,2805.09,2016-11-09
1444,1730,Credit,19576.24,2019-02-11
1445,419,Loan,-39943.08,2018-07-04
1446,1641,Savings,3156.26,2022-05-02
1447,1663,Credit,19326.22,2022-05-24
1448,962,Savings,13704.21,2020-07-03
1449,881,Checking,4763.81,2022-05-08
1450,411,Checking,10218.13,2021-04-20
1451,1329,Loan,-17826.85,2021-08-18
1452,801,Loan,-47941.58,2017-10-15
1453,815,Checking,16045.65,2021-06-14
1454,1118,Credit,2359.22,2018-10-11
1455,1657,Checking,8242.28,2019-06-15
1456,537,Loan,-40332.37,2018-10-21
1457,1322,Checking,6247.1,2020-12-02
1458,1000,Checking,17728.1,2021-08-27
1459,461,Savings,8798.22,2024-03-30
1460,1841,Savings,8079.52,2023-08-05
1461,892,Credit,194.51,2015-04-23
1462,541,Savings,16169.72,2018-11-10
1463,1426,Loan,-49503.13,2020-06-01
1464,1953,Checking,3331.61,2016-09-21
1465,1600,Credit,13807.65,2022-10-06
1466,1269,Loan,-48580.51,2024-01-27
1467,1388,Credit,2404.41,2022-08-14
1468,1678,Credit,8455.12,2015-09-19
1469,314,Credit,8554.07,2016-07-07
1470,1637,Checking,4246.54,2021-06-11
1471,295,Loan,-33902.76,2015-04-08
1472,152,Savings,15207.95,2019-08-03
1473,713,Credit,12685.79,2018-03-22
1474,574,Credit,15409.81,2017-09-23
1475,480,Checking,14086.19,2021-03-03
1476,6,Credit,18357.68,2020-07-23
1477,571,Loan,-23339.17,2017-09-20
1478,233,Savings,5573.4,2022-12-22
1479,1897,Savings,17967.95,2018-11-06
1480,1999,Credit,16789.72,2019-08-25
1481,1342,Savings,11768.02,2018-01-09
1482,764,Credit,207.99,2017-06-07
1483,1,Checking,12476.98,2020-01-07
1484,1291,Checking,8251.18,2015-11-17
1485,420,Checking,1309.86,2019-10-15
1486,1961,Credit,7199.2,2022-02-24
1487,1829,Credit,5684.55,2024-11-04
1488,675,Checking,7852.98,2023-08-25
1489,1425,Loan,-29346.44,2022-06-15
1490,1355,Credit,10971.13,2021-04-01
1491,69,Savings,11287.12,2016-07-28
1492,46,Savings,5970.49,2021-08-02
1493,1532,Loan,-27014.88,2022-05-30
1494,652,Savings,9668.11,2015-11-12
1495,1805,Loan,-29833.67,2017-06-22
1496,865,Loan,-32290.54,2025-01-23
1497,404,Checking,10992.65,2020-03-21
1498,562,Checking,12953.06,2016-12-14
1499,1862,Credit,3381.78,2016-09-02
1500,1454,Savings,16669.29,2019-08-25
1501,1593,Checking,5100.08,2024-04-15
1502,1161,Credit,17790.76,2020-09-07
1503,1368,Credit,4492.74,2023-01-30
1504,706,Credit,498.58,2023-11-16
1505,1440,Credit,18521.13,2023-01-26
1506,425,Loan,-23338.07,2020-01-07
1507,1074,Savings,1278.53,2019-07-16
1508,554,Savings,5338.99,2017-11-01
1509,1312,Savings,12457.33,2019-08-31
1510,1055,Loan,-24071.89,2018-01-19
1511,1309,Checking,14293.04,2022-01-25
1512,214,Savings,2108.85,2021-10-12
1513,999,Loan,-34115.08,2024-10-15
1514,853,Loan,-4448.79,2020-04-05
1515,1273,Credit,15293.6,2024-01-30
1516,210,Checking,16154.23,2017-10-23
1517,531,Savings,19746.4,2020-11-19
1518,1836,Credit,5523.26,2022-01-13
1519,560,Checking,4794.23,2016-09-17
1520,1531,Savings,11192.67,2024-12-26
1521,1112,Savings,19509.89,2018-02-19
1522,1072,Credit,3131.21,2024-07-10
1523,647,Checking,18566.47,2023-02-16
1524,1087,Checking,8725.21,2016-06-20
1525,519,Checking,12814.18,2018-09-18
1526,1698,Loan,-24501.55,2015-07-04
1527,456,Loan,-2084.13,2018-04-05
1528,1722,Savings,6426.06,2022-08-15
1529,1973,Checking,10077.66,2017-11-27
1530,789,Loan,-24342.69,2020-06-29
1531,739,Loan,-41880.06,2016-10-20
1532,676,Savings,9055.56,2016-09-12
1533,1518,Savings,11465.93,2021-12-08
1534,644,Checking,17513.82,2016-08-05
1535,1955,Credit,11802.08,2015-07-03
1536,1576,Credit,8123.4,2018-07-31
1537,84,Savings,15535.63,2021-09-07
1538,896,Savings,9044.95,2018-10-11
1539,1554,Loan,-48989.67,2021-05-07
1540,276,Credit,14571.16,2019-01-08
1541,1999,Credit,12215.23,2025-01-15
1542,1629,Savings,1355.34,2019-07-09
1543,378,Savings,1961.24,2020-03-05
1544,52,Credit,17757.03,2017-07-29
1545,152,Checking,14292.62,2019-06-22
1546,1755,Savings,15679.62,2015-11-12
1547,1792,Credit,12066.16,2018-07-20
1548,1676,Savings,8461.29,2023-02-02
1549,1046,Loan,-33370.13,2015-08-22
1550,492,Loan,-40231.69,2021-09-17
1551,401,Savings,15860.94,2015-08-07
1552,507,Loan,-6665.79,2017-11-25
1553,837,Savings,9186.98,2024-11-11
1554,501,Checking,13275.95,2016-06-09
1555,539,Loan,-10068.88,2024-10-24
1556,592,Checking,19699.52,2015-02-27
1557,1176,Loan,-24750.08,2017-07-12
1558,696,Checking,2150.08,2016-04-15
1559,1739,Loan,-5118.16,2020-10-05
1560,1785,Credit,15663.13,2023-05-25
1561,650,Checking,7141.75,2019-05-10
1562,1061,Checking,409.73,2018-05-25
1563,1664,Checking,2753.19,2015-02-24
1564,420,Checking,16806.07,2020-09-30
1565,1123,Checking,2077.09,2022-09-06
1566,443,Savings,4912.62,2022-08-09
1567,566,Savings,6083.15,2022-08-07
1568,365,Credit,10370.31,2016-02-09
1569,435,Loan,-14203.35,2024-08-07
1570,1662,Checking,12325.81,2018-02-20
1571,713,Checking,16273.71,2024-05-25
1572,875,Credit,14778.11,2021-02-14
1573,1761,Credit,8347.54,2022-12-01
1574,1387,Loan,-5962.48,2020-10-06
1575,1424,Checking,3570.63,2019-05-30
1576,526,Checking,9248.21,2024-10-23
1577,802,Checking,2236.07,2021-08-07
1578,1363,Checking,19824.12,2023-03-24
1579,122,Checking,4459.01,2021-02-27
1580,701,Loan,-20563.97,2024-05-22
1581,1486,Credit,7800.6,2019-08-25
1582,1650,Savings,11767.77,2015-05-05
1583,910,Loan,-36101.17,2021-06-18
1584,692,Loan,-24053.8,2022-12-07
1585,1708,Checking,1239.91,2019-03-19
1586,1924,Credit,1738.51,2016-05-18
1587,524,Checking,12424.98,2016-08-13
1588,526,Savings,19215.88,2018-05-06
1589,590,Savings,10782.52,2015-12-08
1590,655,Credit,8047.36,2020-01-14
1591,1629,Savings,11862.0,2017-02-09
1592,598,Checking,16378.74,2021-10-16
1593,1616,Checking,12361.1,2019-04-22
1594,1771,Loan,-12989.97,2016-06-15
1595,1011,Savings,17833.33,2024-10-23
1596,1765,Checking,16089.35,2018-02-26
1597,1219,Loan,-17369.66,2022-10-09
1598,1287,Credit,18010.99,2022-09-03
1599,586,Loan,-29704.99,2018-03-25
1600,620,Loan,-8223.51,2022-10-14
1601,1758,Credit,19661.93,2022-04-26
1602,125,Loan,-35081.28,2017-02-04
1603,1086,Loan,-32469.64,2020-08-18
1604,870,Checking,18077.41,2021-07-24
1605,537,Savings,8839.98,2022-05-20
1606,1952,Loan,-27794.94,2018-03-20
1607,1565,Credit,8996.51,2021-01-01
1608,736,Loan,-22645.45,2016-09-16
1609,555,Credit,18911.31,2020-09-25
1610,1249,Savings,16801.56,2023-07-02
1611,1472,Credit,13005.47,2015-09-13
1612,1672,Savings,8148.79,2023-10-17
1613,505,Checking,9718.34,2015-06-04
1614,264,Checking,31.9,2024-06-05
1615,1068,Loan,-12410.8,2023-01-15
1616,1291,Checking,11745.2,2022-05-28
1617,1181,Savings,17336.69,2017-01-05
1618,766,Savings,13642.19,2024-04-24
1619,1467,Credit,4082.24,2021-10-16
1620,172,Checking,4394.15,2019-07-18
1621,538,Loan,-17875.71,2020-01-11
1622,638,Loan,-47063.59,2024-08-21
1623,964,Savings,11141.28,2023-01-15
1624,651,Credit,6596.83,2022-02-09
1625,1603,Loan,-17038.58,2018-04-15
1626,16,Loan,-41495.96,2017-05-27
1627,644,Savings,9800.88,2017-07-13
1628,1219,Credit,3641.8,2024-02-22
1629,1523,Savings,3839.36,2018-07-22
1630,1959,Savings,2626.76,2020-11-01
1631,405,Savings,11024.68,2015-11-24
1632,548,Loan,-31065.52,2019-10-05
1633,1758,Credit,18571.48,2024-04-23
1634,667,Loan,-42951.47,2022-09-04
1635,202,Savings,3156.43,2018-12-11
1636,198,Savings,16270.1,2017-09-07
1637,19,Loan,-30611.88,2022-03-04
1638,1253,Credit,1927.36,2017-05-21
1639,646,Checking,5730.2,2019-11-03
1640,406,Loan,-18364.58,2016-08-07
1641,1166,Savings,11065.69,2023-08-23
1642,1439,Credit,15232.7,2022-09-05
1643,1685,Credit,772.13,2018-11-29
1644,133,Savings,8658.69,2022-03-18
1645,1813,Credit,7669.64,2020-06-17
1646,1890,Credit,11759.47,2021-02-10
1647,527,Savings,1624.79,2015-03-04
1648,1296,Savings,5275.75,2015-10-17
1649,1578,Checking,13965.63,2021-04-20
1650,951,Checking,8519.62,2022-06-19
1651,1703,Checking,14642.4,2021-05-09
1652,1642,Credit,16879.49,2016-09-25
1653,631,Checking,7923.3,2020-10-01
1654,1314,Loan,-13039.7,2020-04-15
1655,789,Credit,7375.53,2021-12-14
1656,1627,Credit,11436.86,2020-05-26
1657,141,Savings,16509.76,2015-12-04
1658,648,Checking,11828.02,2016-03-09
1659,957,Savings,18682.01,2020-10-03
1660,1555,Savings,16767.9,2015-09-03
1661,1319,Checking,4379.39,2023-11-25
1662,1544,Savings,9125.74,2017-11-27
1663,1907,Credit,19178.13,2017-10-24
1664,1211,Credit,1924.65,2015-10-23
1665,434,Credit,6082.53,2016-05-09
1666,901,Loan,-18791.74,2022-10-07
1667,1942,Loan,-27634.71,2016-08-21
1668,376,Credit,16343.23,2021-09-11
1669,165,Savings,3901.95,2016-12-09
1670,1246,Credit,9129.44,2017-01-28
1671,209,Loan,-49969.13,2023-04-25
1672,461,Checking,8.02,2016-12-08
1673,1292,Credit,17879.61,2018-01-04
1674,1144,Checking,16207.71,2020-08-09
1675,1861,Loan,-13087.93,2017-03-05
1676,1613,Credit,11661.47,2017-11-04
1677,1872,Savings,19902.54,2015-07-03
1678,1871,Savings,5524.08,2021-05-28
1679,1536,Checking,10712.71,2016-02-09
1680,451,Loan,-37830.45,2015-10-25
1681,1569,Loan,-39709.79,2020-08-05
1682,1278,Savings,3047.96,2021-06-22
1683,1137,Savings,16715.85,2021-03-01
1684,1587,Credit,10611.19,2018-10-18
1685,1770,Loan,-3603.15,2020-06-30
1686,933,Checking,17108.63,2019-01-25
1687,1701,Credit,16153.35,2022-12-07
1688,1190,Credit,15709.45,2017-04-06
1689,501,Checking,18548.7,2024-07-06
1690,1823,Savings,4959.65,2019-07-16
1691,286,Loan,-31333.15,2023-08-17
1692,340,Checking,12544.33,2023-06-25
1693,946,Credit,13025.92,2016-03-02
1694,1450,Checking,14953.72,2016-03-20
1695,879,Loan,-31438.74,2022-08-30
1696,313,Loan,-46891.91,2022-01-02
1697,1123,Loan,-15713.02,2021-01-30
1698,1394,Savings,2104.1,2015-05-19
1699,768,Checking,4954.08,2016-08-30
1700,1206,Credit,1334.09,2019-07-11
1701,1023,Credit,2213.82,2022-10-22
1702,526,Credit,4783.07,2021-12-07
1703,1410,Checking,5674.9,2024-03-10
1704,997,Loan,-1172.55,2019-01-26
1705,1273,Loan,-8561.37,2021-05-12
1706,665,Savings,9767.28,2018-05-22
1707,1400,Credit,14632.73,2016-10-13
1708,845,Credit,1657.58,2021-05-04
1709,348,Credit,16633.49,2015-08-13
1710,1366,Savings,7030.31,2023-08-16
1711,691,Checking,2140.8,2016-11-13
1712,187,Checking,4093.77,2019-07-30
1713,1593,Checking,2694.89,2019-10-17
1714,1814,Loan,-7163.66,2023-11-23
1715,986,Savings,15384.2,2017-11-01
1716,1456,Loan,-3260.56,2016-11-22
1717,633,Savings,14687.26,2023-11-04
1718,53,Checking,1746.83,2018-03-02
1719,748,Checking,3033.51,2019-04-01
1720,419,Checking,3456.74,2022-07-30
1721,54,Credit,1062.41,2019-02-28
1722,841,Savings,18170.36,2015-08-14
1723,1138,Loan,-6507.95,2022-09-26
1724,503,Loan,-20084.87,2024-09-14
1725,1258,Loan,-17829.12,2020-07-24
1726,1311,Checking,4173.55,2020-12-28
1727,546,Loan,-41310.74,2021-10-17
1728,1223,Checking,657.26,2023-01-18
1729,1839,Savings,11777.17,2022-12-04
1730,1666,Loan,-28317.95,2023-03-04
1731,1386,Credit,977.03,2022-09-11
1732,1437,Credit,1299.79,2015-04-02
1733,80,Credit,17993.21,2023-03-23
1734,988,Loan,-39656.25,2024-04-01
1735,1133,Loan,-14566.38,2018-03-31
1736,750,Savings,9444.04,2022-11-16
1737,1919,Loan,-5321.07,2018-04-25
1738,1222,Checking,8053.89,2023-02-16
1739,1623,Checking,11819.27,2017-08-06
1740,416,Loan,-8591.85,2017-07-28
1741,1458,Credit,16119.93,2017-04-24
1742,1169,Loan,-28797.47,2015-11-08
1743,1020,Credit,2065.72,2015-03-25
1744,153,Credit,11056.05,2015-02-25
1745,75,Checking,12034.67,2020-11-20
1746,793,Loan,-44004.2,2020-12-15
1747,1559,Credit,15739.21,2020-07-28
1748,1385,Loan,-23484.76,2022-09-16
1749,558,Loan,-35167.8,2024-05-19
1750,1767,Credit,15022.38,2020-05-15
1751,1319,Credit,12015.82,2019-02-19
1752,1135,Loan,-40665.54,2023-04-04
1753,1576,Loan,-34735.76,2024-01-12
1754,1096,Loan,-42564.9,2021-02-02
1755,958,Credit,2702.49,2015-12-08
1756,563,Loan,-24269.82,2015-04-02
1757,440,Checking,2410.96,2018-01-20
1758,124,Savings,16669.61,2021-01-28
1759,1708,Credit,11686.57,2015-03-11
1760,1460,Checking,6646.99,2017-12-15
1761,827,Loan,-34127.9,2021-08-09
1762,1482,Checking,409.74,2019-10-30
1763,1014,Checking,13482.7,2021-04-09
1764,1962,Checking,16510.04,2020-01-13
1765,798,Checking,16956.04,2020-08-06
1766,945,Credit,3374.78,2023-03-26
1767,1626,Credit,2714.71,2016-04-12
1768,1806,Savings,11572.47,2024-04-02
1769,1901,Checking,10814.73,2022-09-01
1770,858,Credit,19507.01,2022-09-30
1771,125,Credit,4563.06,2024-07-03
1772,1600,Checking,19688.33,2022-11-04
1773,1742,Credit,4152.68,2019-06-08
1774,277,Savings,17506.28,2024-10-13
1775,1094,Loan,-47550.65,2021-04-16
1776,1032,Loan,-17397.87,2018-03-21
1777,56,Loan,-4194.81,2021-01-13
1778,788,Credit,1830.91,2015-05-03
1779,1426,Savings,18467.74,2021-09-24
1780,989,Checking,3521.88,2018-05-13
1781,173,Loan,-2500.24,2016-05-13
1782,1144,Checking,6327.76,2020-10-31
1783,128,Checking,3634.37,2019-11-29
1784,1407,Loan,-9449.34,2023-11-18
1785,479,Loan,-26147.82,2018-11-05
1786,1286,Checking,16818.33,2022-09-04
1787,1064,Checking,14678.54,2019-08-10
1788,1302,Loan,-25027.19,2018-04-06
1789,510,Savings,19703.36,2021-06-01
1790,708,Loan,-19843.73,2023-10-26
1791,551,Loan,-43230.7,2022-10-02
1792,129,Loan,-46069.13,2018-12-11
1793,1529,Credit,17152.1,2022-03-10
1794,1592,Savings,5042.28,2019-08-08
1795,108,Checking,13253.87,2019-01-25
1796,843,Credit,7286.12,2019-06-07
1797,1084,Loan,-20036.8,2017-07-08
1798,938,Checking,19912.48,2016-12-20
1799,1521,Loan,-3364.42,2016-05-22
1800,735,Savings,13146.21,2016-07-28
1801,349,Savings,14203.42,2021-08-30
1802,1544,Credit,2148.5,2024-02-10
1803,685,Credit,17924.0,2024-07-12
1804,1543,Savings,16511.31,2018-10-04
1805,1215,Credit,11960.78,2016-10-06
1806,519,Checking,15428.49,2015-05-06
1807,644,Credit,13587.73,2016-02-02
1808,629,Loan,-23844.56,2018-08-16
1809,1648,Loan,-38871.9,2017-09-07
1810,223,Checking,6383.85,2017-08-10
1811,4,Savings,19382.27,2023-12-20
1812,614,Checking,15640.21,2017-08-30
1813,1651,Savings,768.76,2017-02-09
1814,454,Checking,2206.24,2023-04-24
1815,230,Checking,6664.18,2016-12-07
1816,1010,Checking,7474.89,2017-01-18
1817,63,Savings,14397.51,2017-01-05
1818,87,Credit,6179.12,2018-04-08
1819,1357,Loan,-36995.49,2020-02-17
1820,1343,Loan,-31735.42,2022-06-14
1821,1308,Loan,-1855.21,2018-03-12
1822,822,Savings,17127.72,2020-08-24
1823,540,Credit,3175.32,2017-06-22
1824,409,Loan,-24581.16,2020-11-14
1825,225,Savings,19168.09,2021-03-08
1826,115,Loan,-44652.2,2020-07-21
1827,931,Loan,-17155.2,2019-07-21
1828,1528,Checking,17217.09,2019-09-27
1829,549,Credit,4864.87,2017-07-03
1830,842,Checking,3512.73,2022-07-03
1831,1444,Savings,1872.53,2022-12-23
1832,1144,Savings,6890.52,2024-07-18
1833,1826,Savings,8181.04,2023-03-24
1834,807,Checking,15397.39,2016-06-27
1835,1164,Loan,-42124.74,2020-05-31
1836,1420,Checking,8849.29,2024-01-26
1837,1440,Checking,7086.98,2019-04-03
1838,408,Credit,19016.69,2018-09-27
1839,1071,Loan,-20459.95,2025-01-27
1840,937,Checking,14764.01,2017-10-21
1841,1004,Checking,5098.98,2023-03-27
1842,1563,Loan,-18911.75,2021-01-12
1843,1617,Credit,7154.1,2022-04-24
1844,491,Loan,-46544.02,2020-06-24
1845,980,Checking,7360.23,2024-01-05
1846,1295,Loan,-23637.97,2021-10-27
1847,1961,Checking,8259.14,2018-07-11
1848,367,Loan,-41710.61,2024-09-11
1849,86,Loan,-13807.22,2017-02-28
1850,1303,Savings,3066.3,2015-11-07
1851,955,Loan,-34244.69,2024-03-19
1852,1850,Credit,4181.69,2024-11-28
1853,1620,Savings,16138.05,2015-11-11
1854,311,Loan,-18504.47,2022-04-16
1855,1882,Loan,-39493.87,2018-11-05
1856,648,Savings,5524.11,2017-03-22
1857,547,Checking,19644.53,2023-08-29
1858,166,Credit,2986.08,2022-10-13
1859,1785,Checking,15363.83,2017-10-04
1860,1460,Savings,7856.52,2020-10-27
1861,920,Loan,-5029.14,2017-12-26
1862,1484,Loan,-35046.77,2018-09-23
1863,241,Checking,5982.2,2024-05-09
1864,1427,Loan,-33921.11,2016-09-25
1865,1270,Loan,-19216.57,2020-04-21
1866,1574,Checking,4392.87,2018-04-24
1867,1228,Savings,2687.87,2016-06-21
1868,1627,Savings,17509.89,2024-04-07
1869,1582,Loan,-13137.86,2019-08-13
1870,1886,Checking,9547.56,2024-07-22
1871,871,Loan,-28551.69,2024-11-08
1872,1575,Loan,-35927.35,2015-12-15
1873,139,Savings,15504.07,2018-04-22
1874,135,Credit,1241.76,2019-08-21
1875,786,Savings,7021.58,2015-08-10
1876,648,Checking,14417.68,2016-12-13
1877,226,Checking,14509.41,2020-10-22
1878,1962,Savings,10125.79,2017-02-18
1879,508,Credit,7260.45,2021-01-19
1880,903,Credit,4044.78,2017-04-30
1881,1350,Credit,9408.06,2020-05-15
1882,810,Checking,15129.51,2021-12-12
1883,1480,Credit,10805.7,2015-07-14
1884,1416,Credit,13081.03,2018-08-18
1885,217,Loan,-43666.55,2016-02-24
1886,1816,Savings,4427.22,2024-08-19
1887,640,Loan,-12278.88,2023-11-01
1888,1079,Loan,-21664.54,2019-02-07
1889,366,Checking,7716.25,2022-07-25
1890,1767,Loan,-24835.94,2022-11-06
1891,1612,Checking,18267.9,2016-07-23
1892,170,Checking,13649.1,2016-10-06
1893,1565,Savings,104.36,2017-05-29
1894,1759,Credit,2944.95,2021-06-21
1895,27,Credit,11455.78,2015-08-11
1896,1194,Credit,9932.92,2015-07-29
1897,1041,Loan,-48730.84,2017-09-08
1898,207,Loan,-44785.78,2018-06-23
1899,1569,Credit,1030.47,2021-10-11
1900,1150,Savings,12140.51,2015-11-06
1901,1007,Checking,14123.91,2015-05-25
1902,671,Credit,12836.62,2019-06-30
1903,332,Savings,12999.54,2019-01-25
1904,1990,Credit,11786.56,2023-07-31
1905,876,Credit,18134.51,2016-03-01
1906,537,Savings,13742.26,2019-05-10
1907,40,Checking,16844.29,2018-03-13
1908,1887,Checking,18212.79,2015-11-22
1909,668,Loan,-25447.78,2019-01-27
1910,1936,Savings,1032.78,2020-10-08
1911,877,Loan,-8135.77,2015-08-24
1912,595,Loan,-6268.32,2015-04-08
1913,1281,Savings,19937.51,2022-07-29
1914,1794,Credit,1487.09,2019-06-22
1915,1737,Savings,5315.48,2015-09-30
1916,619,Savings,11106.82,2015-09-08
1917,1901,Checking,4695.17,2015-04-25
1918,1951,Savings,18886.89,2023-03-19
1919,190,Savings,13173.45,2018-08-08
1920,478,Savings,13351.79,2023-11-27
1921,309,Credit,7735.22,2020-04-03
1922,1544,Loan,-25531.12,2019-04-05
1923,893,Credit,18723.11,2024-04-18
1924,805,Credit,9792.59,2022-07-03
1925,912,Credit,8903.22,2024-01-24
1926,1730,Savings,16477.89,2018-02-15
1927,1957,Loan,-49195.11,2024-09-14
1928,1992,Credit,13508.96,2023-03-16
1929,1611,Savings,18136.16,2019-08-06
1930,522,Loan,-34201.71,2017-11-26
1931,967,Credit,12521.04,2023-06-27
1932,414,Credit,14616.71,2017-11-28
1933,419,Savings,8241.72,2023-08-25
1934,31,Savings,10005.57,2024-11-07
1935,405,Checking,15641.48,2019-11-09
1936,1852,Loan,-12543.28,2017-03-12
1937,1159,Loan,-4007.38,2019-09-11
1938,720,Savings,14121.32,2017-07-04
1939,756,Savings,14732.77,2022-05-14
1940,552,Checking,5335.14,2022-01-27
1941,595,Savings,2711.79,2024-03-23
1942,1878,Checking,15531.76,2017-04-15
1943,67,Credit,4143.61,2017-08-25
1944,182,Checking,2567.63,2019-10-19
1945,1860,Savings,1086.32,2017-02-08
1946,427,Savings,4198.36,2023-11-22
1947,1689,Checking,14182.16,2019-01-04
1948,182,Credit,5350.47,2017-08-12
1949,894,Loan,-38354.53,2015-03-31
1950,1376,Checking,11128.72,2024-03-27
1951,1892,Savings,7244.06,2023-10-08
1952,362,Credit,18805.54,2016-02-02
1953,520,Loan,-45329.86,2020-03-20
1954,855,Checking,8599.09,2017-06-02
1955,1385,Loan,-9564.9,2015-09-22
1956,1761,Loan,-40353.36,2024-10-22
1957,131,Checking,7058.35,2024-10-25
1958,1545,Credit,8773.31,2022-10-05
1959,1991,Savings,5001.72,2019-12-24
1960,1909,Loan,-33022.38,2021-08-30
1961,480,Checking,8806.92,2016-08-21
1962,191,Loan,-31951.21,2015-03-05
1963,1544,Loan,-48116.23,2023-04-23
1964,1531,Checking,2867.59,2021-03-26
1965,1066,Loan,-41925.38,2015-06-12
1966,992,Savings,7548.64,2019-03-17
1967,648,Loan,-37350.26,2024-08-15
1968,870,Credit,10164.71,2017-12-07
1969,122,Loan,-30700.29,2024-10-17
1970,640,Credit,993.11,2018-09-20
1971,28,Loan,-24096.57,2016-12-13
1972,1148,Credit,10142.01,2020-08-21
1973,1598,Credit,2915.0,2019-05-04
1974,458,Loan,-47056.3,2024-06-27
